"","attachment","Flat 1","Flat 2","Primary 1","Primary 2"
"3263",0.058735,0.406412198474593,0.357077462248772,0.573006263218368,0.523145893329324
"3264",0.0587683333333333,0.406488681434465,0.357154070274651,0.573084096968312,0.523219036347531
"3265",0.0588016666666667,0.406565088559683,0.357230606467434,0.573161834373523,0.523292128622009
"3266",0.058835,0.406641415306186,0.357307066892693,0.573239475595087,0.523365170141989
"3267",0.0588683333333333,0.406717657129913,0.357383447616001,0.573317020794088,0.523438160896705
"3268",0.0589016666666667,0.406793809486804,0.357459744702927,0.573394470131612,0.523511100875389
"3269",0.058935,0.406869867832797,0.357535954219043,0.573471823768745,0.523583990067275
"3270",0.0589683333333333,0.406945827623833,0.35761207222992,0.573549081866571,0.523656828461595
"3271",0.0590016666666667,0.407021684315945,0.357688094801212,0.573626244586176,0.523729616047583
"3272",0.059035,0.407097434242206,0.357764018750677,0.573703312088644,0.523802352814471
"3273",0.0590683333333333,0.407173076756392,0.357839843486486,0.573780284535062,0.523875038751491
"3274",0.0591016666666667,0.407248611862123,0.357915568974085,0.573857162086514,0.523947673847879
"3275",0.059135,0.407324039563018,0.357991195178919,0.573933944904085,0.524020258092865
"3276",0.0591683333333333,0.407399359862698,0.358066722066434,0.574010633148861,0.524092791475683
"3277",0.0592016666666667,0.407474572764783,0.358142149602077,0.574087226981928,0.524165273985565
"3278",0.059235,0.407549678272893,0.358217477751293,0.574163726564369,0.524237705611746
"3279",0.0592683333333333,0.407624676390647,0.358292706479528,0.574240132057272,0.524310086343457
"3280",0.0593016666666667,0.407699567121666,0.358367835752229,0.574316443621719,0.524382416169932
"3281",0.059335,0.407774350469569,0.35844286553484,0.574392661418798,0.524454695080403
"3282",0.0593683333333333,0.407849026437977,0.358517795792808,0.574468785609593,0.524526923064103
"3283",0.0594016666666667,0.40792359503051,0.358592626491579,0.574544816355189,0.524599100110266
"3284",0.059435,0.407998056250787,0.358667357596599,0.574620753816672,0.524671226208124
"3285",0.0594683333333333,0.408072410102429,0.358741989073314,0.574696598155127,0.52474330134691
"3286",0.0595016666666667,0.408146656589056,0.358816520887169,0.574772349531639,0.524815325515858
"3287",0.059535,0.408220795714287,0.358890953003611,0.574848008107293,0.524887298704199
"3288",0.0595683333333333,0.408294827481743,0.358965285388085,0.574923574043175,0.524959220901167
"3289",0.0596016666666667,0.408368751895043,0.359039518006037,0.574999047500369,0.525031092095995
"3290",0.059635,0.408442568957807,0.359113650822913,0.575074428639962,0.525102912277916
"3291",0.0596683333333333,0.408516278673657,0.35918768380416,0.575149717623038,0.525174681436162
"3292",0.0597016666666667,0.40858988104621,0.359261616915223,0.575224914610682,0.525246399559967
"3293",0.059735,0.408663376079089,0.359335450121547,0.57530001976398,0.525318066638564
"3294",0.0597683333333333,0.408736763775911,0.35940918338858,0.575375033244017,0.525389682661184
"3295",0.0598016666666667,0.408810044140298,0.359482816681766,0.575449955211878,0.525461247617062
"3296",0.059835,0.40888321717587,0.359556349966552,0.575524785828649,0.52553276149543
"3297",0.0598683333333333,0.408956282886246,0.359629783208384,0.575599525255414,0.525604224285522
"3298",0.0599016666666667,0.409029241275047,0.359703116372707,0.575674173653259,0.525675635976569
"3299",0.059935,0.409102092345892,0.359776349424968,0.575748731183269,0.525746996557806
"3300",0.0599683333333333,0.409174836102401,0.359849482330612,0.575823198006529,0.525818306018464
